"clusterid","birthorder","rural","facilitybirth","age","married","educat","wealth","pca","svyweight","latitude","longitude","xvar","yvar","surface_var"
373,3,0,0,21.416666,1,1,2.4407,0.4816159,226294,18.570693,-72.301335,-6288.30499125811,2063.81622080646,31.3578044196504
374,2,0,1,32.666668,1,2,9.0428,1.9209353,2112814,18.532901,-72.401635,-6297.02844001079,2059.61628370036,40.6851456646581
374,2,0,1,37.5,1,1,14.3308,1.416474,2112814,18.532901,-72.401635,-6297.02844001079,2059.61628370036,40.6851456646581
375,2,0,0,23.416666,0,1,5.2406,0.70175779,1036458,19.740535,-72.210734,-6280.42509913007,2193.82423372126,8.00214038656315
376,1,0,1,18.166666,0,2,12.1869,2.1681399,438327,19.554797,-71.728254,-6238.46209260769,2173.18261861189,43.8144839922754
376,1,0,1,21.75,1,2,5.4011,1.6346068,438327,19.554797,-71.728254,-6238.46209260769,2173.18261861189,43.8144839922754
376,1,0,1,22.666666,0,2,13.9501,2.3067713,438327,19.554797,-71.728254,-6238.46209260769,2173.18261861189,43.8144839922754
376,1,0,1,23.75,0,2,6.4666,1.7183818,438327,19.554797,-71.728254,-6238.46209260769,2173.18261861189,43.8144839922754
377,2,0,1,34.583332,1,0,13.7873,0.4535116,1128962,18.544595,-72.338813,-6291.56458659563,2060.91587262179,33.5815841525756
377,2,0,0,25.166666,1,2,4.2378,1.5431426,1128962,18.544595,-72.338813,-6291.56458659563,2060.91587262179,33.5815841525756
377,1,0,0,17.5,1,1,1.7383,0.42638975,1128962,18.544595,-72.338813,-6291.56458659563,2060.91587262179,33.5815841525756
377,1,0,1,24.666666,1,2,5.7807,1.6644529,1128962,18.544595,-72.338813,-6291.56458659563,2060.91587262179,33.5815841525756
378,2,0,1,31.083334,1,2,10.2034,2.0121872,1112000,18.213551,-73.751402,-6414.42249038532,2024.12597054325,4.85161167663493
378,1,0,1,26.333334,1,2,8.4146,1.871543,1112000,18.213551,-73.751402,-6414.42249038532,2024.12597054325,4.85161167663493
378,2,0,1,28.083334,1,3,24.8254,4.0820708,1112000,18.213551,-73.751402,-6414.42249038532,2024.12597054325,4.85161167663493
378,1,0,1,24.5,1,3,11.4493,3.030376,1112000,18.213551,-73.751402,-6414.42249038532,2024.12597054325,4.85161167663493
379,1,0,1,25.5,1,2,28.4302,3.4452679,1172283,18.575683,-72.251099,-6283.93578715502,2064.37077431407,7.89677466166274
380,1,0,1,23.75,1,2,1.207,1.304846,581325,19.532359,-71.92418,-6255.50247566171,2170.68901708811,0.000166139258496566
380,1,0,0,15.5,1,1,1.3242,0.39383116,581325,19.532359,-71.92418,-6255.50247566171,2170.68901708811,0.000166139258496566
380,2,0,0,26.25,0,1,-3.0608,0.0490609,581325,19.532359,-71.92418,-6255.50247566171,2170.68901708811,0.000166139258496566
380,6,0,0,37.833332,1,1,-0.1332,0.2792432,581325,19.532359,-71.92418,-6255.50247566171,2170.68901708811,0.000166139258496566
380,1,0,0,18.5,1,1,-3.076,0.047865804,581325,19.532359,-71.92418,-6255.50247566171,2170.68901708811,0.000166139258496566
381,2,1,0,23.833334,1,2,-11.1267,0.33510995,300515,18.609227,-74.341125,-6465.71280313486,2068.09861857442,4.59302907077032e-16
382,3,1,0,22.5,1,0,-10.8527,-1.4838064,1015474,18.41561,-72.52335,-6307.61442769706,2046.58138681447,3.1262439784203e-16
382,1,1,0,23.5,0,2,-8.6165,0.53247422,1015474,18.41561,-72.52335,-6307.61442769706,2046.58138681447,3.1262439784203e-16
382,1,1,0,18.75,0,1,-8.6165,-0.38775554,1015474,18.41561,-72.52335,-6307.61442769706,2046.58138681447,3.1262439784203e-16
382,1,1,0,20.916666,0,2,-10.8453,0.35723498,1015474,18.41561,-72.52335,-6307.61442769706,2046.58138681447,3.1262439784203e-16
382,4,1,0,21.833334,0,1,-7.6467,-0.31150511,1015474,18.41561,-72.52335,-6307.61442769706,2046.58138681447,3.1262439784203e-16
382,8,1,0,38.416668,1,0,-10.3978,-1.4480399,1015474,18.41561,-72.52335,-6307.61442769706,2046.58138681447,3.1262439784203e-16
383,2,0,0,31.083334,0,1,1.0681,0.37369531,148880,18.57633,-72.331103,-6290.8940203954,2064.44267734401,17.3570997247201
383,1,0,0,29,0,2,-2.3131,1.0280786,148880,18.57633,-72.331103,-6290.8940203954,2064.44267734401,17.3570997247201
384,2,1,0,18.583334,1,0,-9.9422,-1.4122183,822846,18.818663,-71.759006,-6241.13670373473,2091.37386274656,4.67084811208345e-05
384,5,1,0,28.75,1,1,-13.0529,-0.73656714,822846,18.818663,-71.759006,-6241.13670373473,2091.37386274656,4.67084811208345e-05
384,3,1,0,25.166666,0,0,-13.0529,-1.6567969,822846,18.818663,-71.759006,-6241.13670373473,2091.37386274656,4.67084811208345e-05
384,3,1,0,24.916666,1,1,-7.0432,-0.26405498,822846,18.818663,-71.759006,-6241.13670373473,2091.37386274656,4.67084811208345e-05
384,1,1,0,14.5,0,0,-7.0432,-1.1842847,822846,18.818663,-71.759006,-6241.13670373473,2091.37386274656,4.67084811208345e-05
384,3,1,0,24.583334,1,1,-9.3783,-0.44765201,822846,18.818663,-71.759006,-6241.13670373473,2091.37386274656,4.67084811208345e-05
384,11,1,0,46.166668,1,0,-11.0897,-1.5024405,822846,18.818663,-71.759006,-6241.13670373473,2091.37386274656,4.67084811208345e-05
384,1,1,0,24.166666,1,0,-6.9071,-1.1735839,822846,18.818663,-71.759006,-6241.13670373473,2091.37386274656,4.67084811208345e-05
384,2,1,0,26.666666,0,1,-9.2463,-0.43727353,822846,18.818663,-71.759006,-6241.13670373473,2091.37386274656,4.67084811208345e-05
385,1,0,0,19.25,0,1,9.9794,1.0743456,820384,19.727951,-72.231147,-6282.2004905497,2192.42573645879,3.02025837772636
386,3,0,1,27.166666,1,2,8.0421,1.8422552,342632,18.474057,-73.240415,-6369.98012839341,2053.07677536337,38.1347274448113
386,1,0,1,28,1,2,14.5926,2.3572879,342632,18.474057,-73.240415,-6369.98012839341,2053.07677536337,38.1347274448113
387,4,1,0,24.833334,1,1,-8.9384,-0.41306493,878685,18.277024,-73.637309,-6404.4994152254,2031.1799133866,0.000252072859317712
387,6,1,0,28.666666,1,1,-12.6407,-0.70415795,878685,18.277024,-73.637309,-6404.4994152254,2031.1799133866,0.000252072859317712
387,7,1,0,34.833332,1,0,-8.2649,-1.2803408,878685,18.277024,-73.637309,-6404.4994152254,2031.1799133866,0.000252072859317712
387,1,1,1,16.666666,1,1,-8.4248,-0.37268317,878685,18.277024,-73.637309,-6404.4994152254,2031.1799133866,0.000252072859317712
387,4,1,0,30.583334,1,1,-8.6737,-0.39225289,878685,18.277024,-73.637309,-6404.4994152254,2031.1799133866,0.000252072859317712
387,6,1,0,33.916668,1,1,-13.0301,-0.73477447,878685,18.277024,-73.637309,-6404.4994152254,2031.1799133866,0.000252072859317712
387,1,1,0,15.916667,1,1,-12.4607,-0.69000548,878685,18.277024,-73.637309,-6404.4994152254,2031.1799133866,0.000252072859317712
388,5,1,0,34.5,1,1,-5.2563,-0.12356011,1379956,18.436506,-72.381844,-6295.30714614973,2048.90362130243,4.32986143913348e-13
388,1,1,1,20.916666,1,1,-6.4317,-0.21597584,1379956,18.436506,-72.381844,-6295.30714614973,2048.90362130243,4.32986143913348e-13
388,1,1,0,20.583334,1,0,-9.9186,-1.4103628,1379956,18.436506,-72.381844,-6295.30714614973,2048.90362130243,4.32986143913348e-13
388,8,1,0,37.916668,1,0,-8.5706,-1.3043765,1379956,18.436506,-72.381844,-6295.30714614973,2048.90362130243,4.32986143913348e-13
388,4,1,0,27.666666,1,1,-8.7431,-0.39770946,1379956,18.436506,-72.381844,-6295.30714614973,2048.90362130243,4.32986143913348e-13
388,1,1,0,21.5,1,1,-5.8938,-0.17368349,1379956,18.436506,-72.381844,-6295.30714614973,2048.90362130243,4.32986143913348e-13
388,2,1,0,26.75,0,1,-13.7106,-0.78827876,1379956,18.436506,-72.381844,-6295.30714614973,2048.90362130243,4.32986143913348e-13
389,1,0,0,21.166666,1,1,6.6557,0.81301993,2397591,18.544735,-72.323079,-6290.19614449518,2060.93143123724,35.5103039092179
389,3,0,1,18.25,1,1,-0.5868,0.24357896,2397591,18.544735,-72.323079,-6290.19614449518,2060.93143123724,35.5103039092179
389,2,0,0,20.25,0,1,2.7177,0.50339496,2397591,18.544735,-72.323079,-6290.19614449518,2060.93143123724,35.5103039092179
389,1,0,0,17.916666,0,1,4.7162,0.66052687,2397591,18.544735,-72.323079,-6290.19614449518,2060.93143123724,35.5103039092179
390,1,0,1,25,0,2,-5.4606,0.78060657,149891,18.574594,-72.284548,-6286.84496599179,2064.24975051251,5.96727050112908
390,2,0,0,30.5,1,1,-3.1812,0.03959446,149891,18.574594,-72.284548,-6286.84496599179,2064.24975051251,5.96727050112908
390,1,0,1,22.083334,1,2,1.9379,1.362313,149891,18.574594,-72.284548,-6286.84496599179,2064.24975051251,5.96727050112908
390,2,0,1,23,1,2,6.7063,1.7372282,149891,18.574594,-72.284548,-6286.84496599179,2064.24975051251,5.96727050112908
391,3,0,0,27.916666,0,1,-7.3379,-0.28722572,285056,18.544408,-72.310996,-6289.14524288722,2060.89509075688,35.5103039092179
391,1,0,1,26.333334,1,2,4.7659,1.5846643,285056,18.544408,-72.310996,-6289.14524288722,2060.89509075688,35.5103039092179
391,2,0,0,27.5,1,1,-5.1012,-0.11136538,285056,18.544408,-72.310996,-6289.14524288722,2060.89509075688,35.5103039092179
391,3,0,0,29.333334,1,2,3.2227,1.4633304,285056,18.544408,-72.310996,-6289.14524288722,2060.89509075688,35.5103039092179
391,1,0,1,19.833334,1,1,1.9096,0.4398582,285056,18.544408,-72.310996,-6289.14524288722,2060.89509075688,35.5103039092179
392,7,1,0,37.916668,1,1,-7.3237,-0.28610927,1267859,18.743848,-72.253442,-6284.13956622209,2083.05944978633,4.83064257593957e-16
392,1,1,0,17.916666,0,1,-8.2635,-0.36000097,1267859,18.743848,-72.253442,-6284.13956622209,2083.05944978633,4.83064257593957e-16
392,4,1,0,28.5,1,0,-9.3591,-1.3663722,1267859,18.743848,-72.253442,-6284.13956622209,2083.05944978633,4.83064257593957e-16
392,6,1,0,38.25,1,0,-5.6943,-1.0782276,1267859,18.743848,-72.253442,-6284.13956622209,2083.05944978633,4.83064257593957e-16
393,9,1,0,43.916668,1,1,-11.5069,-0.615013,377581,19.374946,-71.739516,-6239.44158891728,2153.19524328195,7.58345899463347e-16
393,1,1,0,18.416666,0,1,-11.5069,-0.615013,377581,19.374946,-71.739516,-6239.44158891728,2153.19524328195,7.58345899463347e-16
393,1,1,0,19.083334,1,1,-7.5123,-0.30093792,377581,19.374946,-71.739516,-6239.44158891728,2153.19524328195,7.58345899463347e-16
393,7,1,0,35.333332,0,0,-11.1099,-1.5040287,377581,19.374946,-71.739516,-6239.44158891728,2153.19524328195,7.58345899463347e-16
393,2,1,0,26.333334,0,1,2.4284,0.48064882,377581,19.374946,-71.739516,-6239.44158891728,2153.19524328195,7.58345899463347e-16
393,1,1,0,21.5,1,0,-11.0975,-1.5030538,377581,19.374946,-71.739516,-6239.44158891728,2153.19524328195,7.58345899463347e-16
393,1,1,1,26.833334,1,2,-8.9321,0.50766021,377581,19.374946,-71.739516,-6239.44158891728,2153.19524328195,7.58345899463347e-16
393,2,1,0,26.25,1,1,-9.9529,-0.49282989,377581,19.374946,-71.739516,-6239.44158891728,2153.19524328195,7.58345899463347e-16
393,2,1,0,32.333332,1,1,-11.0884,-0.5821085,377581,19.374946,-71.739516,-6239.44158891728,2153.19524328195,7.58345899463347e-16
393,1,1,0,23.916666,1,1,-5.8335,-0.16894241,377581,19.374946,-71.739516,-6239.44158891728,2153.19524328195,7.58345899463347e-16
394,3,1,1,24.666666,1,0,-7.2808,-1.202966,1924988,19.156799,-72.539609,-6309.02853092009,2128.9519198303,3.58542442456024e-08
394,3,1,1,29.416666,1,1,-6.6909,-0.23635541,1924988,19.156799,-72.539609,-6309.02853092009,2128.9519198303,3.58542442456024e-08
394,4,1,0,26.333334,1,2,-4.997,0.81705713,1924988,19.156799,-72.539609,-6309.02853092009,2128.9519198303,3.58542442456024e-08
394,1,1,1,20.583334,0,1,-6.2266,-0.19984986,1924988,19.156799,-72.539609,-6309.02853092009,2128.9519198303,3.58542442456024e-08
394,7,1,0,27.416666,1,0,-7.2232,-1.1984372,1924988,19.156799,-72.539609,-6309.02853092009,2128.9519198303,3.58542442456024e-08
395,2,0,1,25.166666,1,1,-0.8561,0.22240525,104704,18.54876,-72.331456,-6290.92472206448,2061.37874143125,33.5815841525756
396,8,1,0,36,1,0,-12.9162,-1.6460489,1657003,18.912893,-72.467615,-6302.76695595,2101.84592226995,7.05266253716907e-16
396,1,1,0,22,0,1,-7.3514,-0.28828716,1657003,18.912893,-72.467615,-6302.76695595,2101.84592226995,7.05266253716907e-16
396,2,1,0,24.75,1,0,-9.0984,-1.3458747,1657003,18.912893,-72.467615,-6302.76695595,2101.84592226995,7.05266253716907e-16
396,3,1,0,26.666666,1,0,-10.8493,-1.483539,1657003,18.912893,-72.467615,-6302.76695595,2101.84592226995,7.05266253716907e-16
396,8,1,0,37.583332,0,0,-9.4275,-1.3717501,1657003,18.912893,-72.467615,-6302.76695595,2101.84592226995,7.05266253716907e-16
396,2,1,0,19,1,1,-8.9304,-0.41243592,1657003,18.912893,-72.467615,-6302.76695595,2101.84592226995,7.05266253716907e-16
397,5,0,0,29.333334,1,1,1.8726,0.43694907,347231,18.546196,-74.321948,-6464.04491104384,2061.09379650269,25.152743011062
397,1,0,0,18.333334,0,1,-0.3845,0.25948477,347231,18.546196,-74.321948,-6464.04491104384,2061.09379650269,25.152743011062
397,2,0,1,30.833334,0,2,7.7732,1.821113,347231,18.546196,-74.321948,-6464.04491104384,2061.09379650269,25.152743011062
397,2,0,1,39.75,0,1,2.4831,0.48494959,347231,18.546196,-74.321948,-6464.04491104384,2061.09379650269,25.152743011062
397,1,0,0,22.666666,1,1,-1.067,0.20582326,347231,18.546196,-74.321948,-6464.04491104384,2061.09379650269,25.152743011062
398,7,1,0,40,1,0,-11.5824,-1.5411789,677679,18.483995,-73.767972,-6415.86364238763,2054.18121479395,0
398,1,1,0,21.5,0,1,-9.8247,-0.48275018,677679,18.483995,-73.767972,-6415.86364238763,2054.18121479395,0
399,1,0,0,17,1,1,-2.2523,0.11262915,530213,18.370806,-74.444775,-6474.72761333642,2041.60218534056,21.0958218833587
401,1,0,1,21.416666,0,2,-1.4869,1.0930384,274083,18.538346,-72.301131,-6288.28724865048,2060.22140270816,22.7330319231735
402,2,0,1,29.916666,0,2,13.5166,2.2726874,522503,18.43689,-73.094291,-6357.27120291448,2048.94629636193,12.4835375937616
402,2,0,1,25.416666,1,1,16.3875,1.5781819,522503,18.43689,-73.094291,-6357.27120291448,2048.94629636193,12.4835375937616
402,1,0,1,23.833334,0,2,17.558,2.5904422,522503,18.43689,-73.094291,-6357.27120291448,2048.94629636193,12.4835375937616
402,1,0,1,25.333334,1,1,3.1215,0.53514373,522503,18.43689,-73.094291,-6357.27120291448,2048.94629636193,12.4835375937616
403,2,1,0,23.916666,0,0,-1.1938,-0.72437614,494821,19.860723,-72.833869,-6334.62137269442,2207.18108281387,0.000217699287592152
403,1,1,1,24.416666,1,2,2.9198,1.4395149,494821,19.860723,-72.833869,-6334.62137269442,2207.18108281387,0.000217699287592152
403,4,1,1,37.833332,1,2,-4.6336,0.84562939,494821,19.860723,-72.833869,-6334.62137269442,2207.18108281387,0.000217699287592152
403,3,1,1,37.833332,1,2,-4.6336,0.84562939,494821,19.860723,-72.833869,-6334.62137269442,2207.18108281387,0.000217699287592152
403,5,1,0,28.666666,1,1,-9.9436,-0.49209869,494821,19.860723,-72.833869,-6334.62137269442,2207.18108281387,0.000217699287592152
403,2,1,0,33.583332,0,1,-6.6284,-0.23144135,494821,19.860723,-72.833869,-6334.62137269442,2207.18108281387,0.000217699287592152
404,3,0,0,24.25,1,1,6.7871,0.8233512,771264,18.564297,-72.340089,-6291.6755648669,2063.10541434661,19.480127588182
404,5,0,0,24.666666,1,1,7.7912,0.90229851,771264,18.564297,-72.340089,-6291.6755648669,2063.10541434661,19.480127588182
404,1,0,1,18.583334,0,1,2.4093,0.47914708,771264,18.564297,-72.340089,-6291.6755648669,2063.10541434661,19.480127588182
404,3,0,0,24.666666,1,2,11.761,2.1346536,771264,18.564297,-72.340089,-6291.6755648669,2063.10541434661,19.480127588182
404,7,0,1,33.916668,0,1,9.193,1.0125149,771264,18.564297,-72.340089,-6291.6755648669,2063.10541434661,19.480127588182
405,2,1,0,27.333334,1,2,-4.6728,0.8425473,1660308,19.603981,-72.768333,-6328.92147301889,2178.64858248326,30.0211519308974
405,3,1,0,26.666666,1,1,-4.8647,-0.092770591,1660308,19.603981,-72.768333,-6328.92147301889,2178.64858248326,30.0211519308974
405,1,1,1,28.25,1,2,-6.4791,0.70052713,1660308,19.603981,-72.768333,-6328.92147301889,2178.64858248326,30.0211519308974
405,2,1,0,18.5,1,2,-6.7692,0.67771804,1660308,19.603981,-72.768333,-6328.92147301889,2178.64858248326,30.0211519308974
406,3,1,0,26.5,1,1,-10.0301,-0.49889973,429541,18.227931,-72.908977,-6341.15378335161,2025.72406261527,0
406,5,1,0,38.833332,1,2,-4.8935,0.82519478,429541,18.227931,-72.908977,-6341.15378335161,2025.72406261527,0
406,2,1,0,23,0,1,-7.5484,-0.30377629,429541,18.227931,-72.908977,-6341.15378335161,2025.72406261527,0
407,1,1,0,21.75,1,2,-4.7216,0.83871043,939955,19.703924,-73.284181,-6373.78661351914,2189.75554464972,1.91981364487927e-16
407,1,1,1,21.75,1,2,-7.3526,0.63184828,939955,19.703924,-73.284181,-6373.78661351914,2189.75554464972,1.91981364487927e-16
407,1,1,0,18.666666,0,1,-6.0756,-0.18797751,939955,19.703924,-73.284181,-6373.78661351914,2189.75554464972,1.91981364487927e-16
407,4,1,1,40,1,1,-11.1269,-0.58513558,939955,19.703924,-73.284181,-6373.78661351914,2189.75554464972,1.91981364487927e-16
407,1,1,0,17.333334,0,1,-7.5217,-0.30167699,939955,19.703924,-73.284181,-6373.78661351914,2189.75554464972,1.91981364487927e-16
408,5,1,0,31.75,1,1,-10.154,-0.50864136,330761,19.423143,-72.011725,-6263.11657656952,2158.55151891443,1.44850602539802e-17
408,1,1,0,23.166666,1,1,-9.5442,-0.46069589,330761,19.423143,-72.011725,-6263.11657656952,2158.55151891443,1.44850602539802e-17
408,5,1,0,25.75,1,1,-8.7601,-0.39904609,330761,19.423143,-72.011725,-6263.11657656952,2158.55151891443,1.44850602539802e-17
409,3,0,0,23.5,0,2,-0.2085,1.1935525,664813,18.462017,-73.961815,-6432.72285950196,2051.7387344352,6.50019283029727e-05
409,1,0,1,19.666666,0,2,-1.3664,1.1025127,664813,18.462017,-73.961815,-6432.72285950196,2051.7387344352,6.50019283029727e-05
409,4,0,1,32.25,1,2,-1.5207,1.0903809,664813,18.462017,-73.961815,-6432.72285950196,2051.7387344352,6.50019283029727e-05
409,1,0,0,24.416666,0,2,4.9352,1.5979755,664813,18.462017,-73.961815,-6432.72285950196,2051.7387344352,6.50019283029727e-05
409,3,0,0,23.333334,1,2,2.2837,1.3895016,664813,18.462017,-73.961815,-6432.72285950196,2051.7387344352,6.50019283029727e-05
410,1,0,0,21.833334,0,2,5.1579,1.6154853,4114067,18.546074,-72.408861,-6297.65691100468,2061.08023828066,16.2278483562929
410,2,0,1,29.833334,1,1,12.2444,1.252431,4114067,18.546074,-72.408861,-6297.65691100468,2061.08023828066,16.2278483562929
410,2,0,1,35.166668,1,1,12.2444,1.252431,4114067,18.546074,-72.408861,-6297.65691100468,2061.08023828066,16.2278483562929
410,4,0,0,34.5,1,1,5.5113,0.72304153,4114067,18.546074,-72.408861,-6297.65691100468,2061.08023828066,16.2278483562929
411,1,1,1,19.333334,1,1,-10.0396,-0.49964666,727192,19.22585,-71.722551,-6237.96608235608,2136.62576236611,4.66104896495051e-16
411,2,1,0,24.916666,1,1,-7.8311,-0.32600355,727192,19.22585,-71.722551,-6237.96608235608,2136.62576236611,4.66104896495051e-16
411,2,1,0,26.583334,0,2,-9.8145,0.43828157,727192,19.22585,-71.722551,-6237.96608235608,2136.62576236611,4.66104896495051e-16
411,1,1,0,20.833334,1,0,-10.7727,-1.4775164,727192,19.22585,-71.722551,-6237.96608235608,2136.62576236611,4.66104896495051e-16
411,5,1,1,33,1,0,-12.2563,-1.5941643,727192,19.22585,-71.722551,-6237.96608235608,2136.62576236611,4.66104896495051e-16
411,4,1,0,32.916668,1,0,-11.3058,-1.5194314,727192,19.22585,-71.722551,-6237.96608235608,2136.62576236611,4.66104896495051e-16
411,5,1,1,36.75,1,0,-8.8778,-1.3285301,727192,19.22585,-71.722551,-6237.96608235608,2136.62576236611,4.66104896495051e-16
411,3,1,1,30.583334,1,1,-11.6603,-0.62707406,727192,19.22585,-71.722551,-6237.96608235608,2136.62576236611,4.66104896495051e-16
413,1,0,1,30.833334,1,2,15.924,2.4619689,1790113,18.510504,-72.294182,-6287.6828693346,2057.12723862825,18.3498561627472
413,1,0,1,20.333334,1,2,7.8771,1.8292822,1790113,18.510504,-72.294182,-6287.6828693346,2057.12723862825,18.3498561627472
414,1,1,0,18.25,0,2,-6.8645,0.67022508,508406,18.313419,-72.374068,-6294.63083969409,2035.22459773716,3.24767626530677e-15
414,4,1,0,26.416666,1,1,-8.5707,-0.38415453,508406,18.313419,-72.374068,-6294.63083969409,2035.22459773716,3.24767626530677e-15
414,7,1,0,43.5,1,1,-3.8795,-0.015309319,508406,18.313419,-72.374068,-6294.63083969409,2035.22459773716,3.24767626530677e-15
414,3,1,0,40.583332,1,0,-4.6139,-0.99328125,508406,18.313419,-72.374068,-6294.63083969409,2035.22459773716,3.24767626530677e-15
415,5,1,0,30.083334,1,0,-10.2626,-1.4374098,1313876,18.328641,-72.880782,-6338.70156363495,2036.91626376778,1.14120388076484e-10
415,1,1,0,25.25,1,1,-9.907,-0.48922101,1313876,18.328641,-72.880782,-6338.70156363495,2036.91626376778,1.14120388076484e-10
415,1,1,1,26.833334,1,2,-9.907,0.43100876,1313876,18.328641,-72.880782,-6338.70156363495,2036.91626376778,1.14120388076484e-10
415,2,1,0,25.25,1,2,-10.1847,0.40917462,1313876,18.328641,-72.880782,-6338.70156363495,2036.91626376778,1.14120388076484e-10
415,2,1,0,26.75,1,2,-4.2545,0.87543613,1313876,18.328641,-72.880782,-6338.70156363495,2036.91626376778,1.14120388076484e-10
415,1,1,0,22.666666,1,1,-4.2545,-0.044793662,1313876,18.328641,-72.880782,-6338.70156363495,2036.91626376778,1.14120388076484e-10
415,3,1,0,23.666666,1,1,-8.9438,-0.41348949,1313876,18.328641,-72.880782,-6338.70156363495,2036.91626376778,1.14120388076484e-10
416,1,0,1,21.916666,1,1,7.4967,0.87914348,1110102,18.581949,-72.338564,-6291.54293017749,2065.06713348815,17.3570997247201
